No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
20,,都築仁,3,,□,■,■,,13,6,0,46.2,2.00,2,1,0,50.0,0,-,7,1,3,1,7.1,12,3.0,5.0,45.8,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,1,3,4,Lose,81,95,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Home
1,,安永拓弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
2,,小野寺太志,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,8,2.00,10,0,2,4,5.0,2,2.0,0.0,100.0,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
3,,西村信,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1.0,0.0,100.0,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
4,,中島健太,4,■,■,■,■,,7,2,1,28.6,0.50,0,0,0,-,4,1.00,19,0,3,3,0.0,1,1.0,0.0,100.0,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
6,,エドガートーマス,4,■,■,■,■,,36,17,6,47.2,4.25,13,7,2,53.8,3,0.75,16,1,2,2,6.2,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
7,,新井雄大,4,■,■,■,■,,19,8,3,42.1,2.00,1,1,0,100.0,2,0.50,11,0,2,3,2.3,25,7.0,7.0,42.0,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
8,,武智洸史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
11,,坂下純也,4,■,■,■,■,,19,10,0,52.6,2.50,4,1,0,25.0,0,-,21,0,1,3,2.4,12,5.0,3.0,54.2,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
12,,合田心平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
14,,熊倉允,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
15,L,唐川大志,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,8.0,7.0,63.9,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
17,,金子聖輝,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,2,0.50,12,0,1,2,2.1,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
18,,山本将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
19,,陳建禎,1,,,,□,,8,3,1,37.5,3.00,0,0,0,-,1,1.00,3,0,0,1,8.3,4,2.0,1.0,62.5,102,2021-10-15,2021,10,15,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,3,1,4,Win,95,81,104,19:00,21:00,960,小柴滋,原啓之,戸川太輔,田中栄二,Away
1,,藤中優斗,5,■,■,■,■,■,16,7,0,43.8,1.40,5,2,0,40.0,1,0.20,20,1,1,4,8.8,28,11.0,11.0,58.9,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
2,,金丸晃大,2,,□,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
4,,福山汰一,5,■,■,■,■,■,9,4,0,44.4,0.80,0,0,0,-,2,0.40,17,1,2,1,4.4,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
6,,フォンテレスフェリペ,5,■,■,■,■,■,31,18,6,58.1,3.60,8,5,1,62.5,1,0.20,20,3,6,8,17.5,30,15.0,7.0,61.7,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
7,,柳澤広平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
9,,村山豪,5,■,■,■,■,■,10,5,0,50.0,1.00,0,0,0,-,2,0.40,14,0,0,3,5.4,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
10,,小林光輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
11,,袴谷亮介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
12,,興梠亮,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
15,,宮浦健人,5,■,■,■,■,■,52,28,4,53.8,5.60,17,8,1,47.1,1,0.20,19,1,6,7,6.6,1,0.0,0.0,0.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
16,,久保山尚,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,3,0.60,14,1,0,6,17.9,1,0.0,0.0,0.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
17,L,本間隆太,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,10.0,9.0,63.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
18,,道井淳平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
20,,都築仁,2,,,,□,□,2,1,1,50.0,0.50,0,0,0,-,0,-,1,0,0,1,25.0,1,1.0,0.0,100.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,ジェイテクトSTINGS,JTサンダーズ広島,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,2,5,Win,106,108,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Home
1,,安永拓弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
2,,小野寺太志,5,■,■,■,■,■,9,6,0,66.7,1.20,0,0,0,-,2,0.40,19,0,4,4,0.0,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
3,L,西村信,3,,,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,1.0,2.0,40.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
4,,中島健太,5,■,■,■,■,■,6,5,0,83.3,1.00,0,0,0,-,4,0.80,20,2,0,3,13.8,5,2.0,0.0,40.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
6,,エドガートーマス,5,■,■,■,■,■,52,30,4,57.7,6.00,19,13,2,68.4,0,-,20,4,5,6,21.2,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
7,,新井雄大,4,■,■,,□,■,14,9,1,64.3,2.25,2,2,0,100.0,0,-,12,1,3,2,6.2,17,7.0,4.0,52.9,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
8,,武智洸史,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,0.0,0.0,0.0,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
11,,坂下純也,5,■,■,■,■,■,24,9,0,37.5,1.80,2,2,0,100.0,1,0.20,20,1,1,1,5.0,32,11.0,13.0,54.7,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
12,,合田心平,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
14,,熊倉允,2,,,□,■,,6,0,1,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,3,2.0,1.0,83.3,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
15,L,唐川大志,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,5.0,3.0,43.3,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
17,,金子聖輝,5,■,■,■,■,■,4,2,1,50.0,0.40,0,0,0,-,1,0.20,15,1,2,1,5.0,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
18,,山本将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
19,,陳建禎,1,,,■,,,5,2,1,40.0,2.00,1,0,0,0.0,0,-,2,0,1,0,-12.5,6,2.0,1.0,41.7,104,2021-10-16,2021,10,16,愛知県,ウィングアリーナ刈谷,JTサンダーズ広島,ジェイテクトSTINGS,原秀治,古田博幸,2,3,5,Lose,108,106,129,18:00,20:28,1150,小柴滋,戸川太輔,原啓之,田中栄二,Away
1,,松本慶彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
2,,樋口裕希,2,,,■,■,,17,8,1,47.1,4.00,5,2,1,40.0,3,1.50,10,1,1,5,20.0,11,6.0,2.0,63.6,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
4,,高野直哉,4,■,■,■,■,,16,5,2,31.2,1.25,2,0,1,0.0,2,0.50,13,0,4,5,1.9,28,17.0,3.0,66.1,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
5,L,堀江友裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
7,,出耒田敬,4,■,■,■,■,,6,5,0,83.3,1.25,0,0,0,-,3,0.75,10,0,1,2,2.5,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
9,,迫田郭志,2,■,■,,,,9,2,2,22.2,1.00,2,0,1,0.0,0,-,8,1,2,2,12.5,12,4.0,1.0,37.5,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
10,,千々木駿介,3,□,,□,□,,3,1,0,33.3,0.33,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
12,,小池勇輝,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,2,2,0.0,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
13,,シャロンバーノンエバンズ,4,■,■,■,■,,29,16,2,55.2,4.00,11,7,1,63.6,3,0.75,16,1,3,7,12.5,1,0.0,0.0,0.0,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
14,,山口頌平,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
17,,深津旭弘,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,14,0,0,5,8.9,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
20,L,山本智大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,9.0,3.0,61.8,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
21,,竹元裕太郎,4,■,■,■,■,,6,3,1,50.0,0.75,0,0,0,-,4,1.00,13,0,1,1,0.0,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
23,,鵜野幸也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,千葉進也,長江祥司,1,3,4,Lose,90,99,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Home
1,,バグナスブライアン,4,■,■,■,■,,29,17,1,58.6,4.25,7,5,0,71.4,4,1.00,13,1,1,3,11.5,23,6.0,3.0,32.6,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
2,,エメルソンロドリゲス,4,■,■,■,■,,32,18,2,56.2,4.50,11,8,1,72.7,0,-,19,1,4,5,6.6,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
4,,勝将哉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
5,,大西基之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
7,,小川峻宗,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
8,,川口喬,4,■,■,■,■,,10,5,1,50.0,1.25,0,0,0,-,0,-,10,1,5,1,0.0,4,1.0,2.0,50.0,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
9,,林一壽,4,■,■,■,■,,11,5,1,45.5,1.25,0,0,0,-,0,-,20,2,5,2,6.2,1,0.0,1.0,50.0,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
10,,山田滉太,4,■,■,■,■,,23,12,2,52.2,3.00,6,3,1,50.0,0,-,21,4,7,7,19.0,24,9.0,7.0,52.1,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
12,L,備一真,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
13,L,久保田雅人,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,10.0,7.0,56.2,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
14,,藤原奨太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2021-10-16,2021,10,16,大阪府,日本製鉄堺体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,1,4,Win,99,90,113,13:00,15:06,356,田野昭彦,澤達大,浜野陽一,和佐田信行,Away
