No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
13,,高橋美桜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,GSS東京サンビームズ,藤原道生,相田好美,3,1,4,Win,110,Home
15,,小松沙季,4,■,■,■,■,,21,5,1,23.8,1.25,0,0,0,-,0,-,21,2,1,8,17.9,10,5.0,3.0,65.0,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,GSS東京サンビームズ,藤原道生,相田好美,3,1,4,Win,110,Home
18,,春田詩織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,GSS東京サンビームズ,藤原道生,相田好美,3,1,4,Win,110,Home
20,,澁谷美妃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,GSS東京サンビームズ,藤原道生,相田好美,3,1,4,Win,110,Home
1,,重松史乃,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
2,,村尾葉津樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
3,,有川由季乃,3,■,■,,□,,9,2,0,22.2,0.67,0,0,0,-,2,0.67,8,1,0,1,15.6,4,3.0,0.0,75.0,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
4,L,平岩沙紀,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
7,,牧亜沙子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
8,L,三浦あゆみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,18.0,3.0,62.9,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
9,,秋満由紀子,3,,□,■,■,,16,6,0,37.5,2.00,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
12,,百瀬彩夏,4,■,■,■,■,,25,12,2,48.0,3.00,0,0,0,-,3,0.75,14,0,0,7,12.5,3,3.0,0.0,100.0,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
13,,堀部ジェニファー,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,4,2.0,1.0,62.5,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
18,,草野静奈,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,13,7.0,1.0,57.7,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
27,,関口梨紗子,4,■,■,■,■,,13,5,1,38.5,1.25,0,0,0,-,0,-,12,0,1,1,0.0,0,0.0,0.0,-,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
28,,松浦未波,4,■,■,■,■,,3,0,0,0.0,-,0,0,0,-,0,-,16,1,1,6,14.1,1,0.0,0.0,0.0,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
29,,勝見咲子,4,■,■,■,■,,48,17,5,35.4,4.25,4,1,0,25.0,0,-,15,1,1,6,15.0,22,6.0,6.0,40.9,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
30,,色摩知巳,4,■,■,■,■,,58,20,1,34.5,5.00,2,0,0,0.0,0,-,12,0,0,3,6.2,12,4.0,1.0,37.5,804,2017-11-05,2017,11,05,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,ブレス浜松,笛木彰,山口弥緒,1,3,4,Lose,110,Away
2,,磯野明日香,3,■,■,■,,,19,9,2,47.4,3.00,0,0,0,-,0,-,6,0,1,3,8.3,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
3,,鈴木日葵,3,■,■,■,,,17,8,2,47.1,2.67,0,0,0,-,2,0.67,10,2,1,2,22.5,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
4,,小林愛里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
5,,田中瑠奈,3,□,□,■,,,15,6,1,40.0,2.00,0,0,0,-,1,0.33,9,0,0,3,8.3,8,3.0,3.0,56.2,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
6,,栗田楓,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,13,2,0,7,28.8,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
7,,寺坂茜,2,■,■,,,,18,1,1,5.6,0.50,2,0,0,0.0,0,-,10,2,2,1,17.5,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
8,L,谷内真美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,2.0,1.0,62.5,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
9,,丸山佳穂,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,2,30.0,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
10,,柿沼杏奈,3,■,■,■,,,25,8,1,32.0,2.67,0,0,0,-,0,-,10,1,0,2,15.0,16,6.0,3.0,46.9,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
11,,三好紗弥香,2,■,■,,,,10,1,1,10.0,0.50,0,0,0,-,0,-,5,0,1,1,0.0,15,6.0,7.0,63.3,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
13,,愛宕諒子,2,,□,■,,,11,4,0,36.4,2.00,0,0,0,-,1,0.50,5,0,0,4,20.0,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
14,,戸澤舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Home
1,,原まなみ,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,11,0,1,3,4.5,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
3,L,矢口紗友美,2,,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,1.0,3.0,27.8,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
5,L,寺田遥,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
6,,松村美穂,2,,■,□,,,7,1,0,14.3,0.50,0,0,0,-,0,-,1,0,0,1,25.0,4,3.0,1.0,87.5,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
7,,山本紗良,3,■,■,■,,,28,8,4,28.6,2.67,1,0,0,0.0,1,0.33,9,0,2,1,-2.8,1,0.0,1.0,50.0,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
8,,坂根朱里,3,■,□,■,,,22,4,4,18.2,1.33,3,1,1,33.3,0,-,8,0,1,2,3.1,1,0.0,0.0,0.0,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
9,,張歓歓,3,■,■,■,,,22,4,0,18.2,1.33,0,0,0,-,2,0.67,7,1,2,0,7.1,15,3.0,4.0,33.3,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
13,,原田茉由,3,■,■,■,,,11,4,0,36.4,1.33,0,0,0,-,0,-,8,1,2,3,15.6,30,10.0,10.0,50.0,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
15,,不破沙耶佳,3,■,■,■,,,27,9,1,33.3,3.00,0,0,0,-,1,0.33,12,2,1,2,18.8,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
17,,南涼音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
18,,蔵所ひかり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
19,,松岡樹里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,809,2017-11-18,2017,11,18,,酒田市国体記念体育館,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,邵師,0,3,3,Lose,66,Away
3,L,佐藤円,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,8.0,5.0,58.3,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
4,,櫻井樹里,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
5,,中田香澄,3,,□,□,□,,4,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
6,,松尾由紀子,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
8,,田村愛美,4,■,■,■,■,,5,0,0,0.0,-,0,0,0,-,0,-,13,1,0,3,13.5,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
9,,戸田さやか,4,■,■,■,■,,12,6,0,50.0,1.50,0,0,0,-,0,-,11,1,2,4,13.6,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
10,,三澤未憂,2,□,,□,,,3,0,1,0.0,-,0,0,0,-,1,0.50,2,0,0,2,25.0,7,1.0,5.0,50.0,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
11,,森寿実子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
12,,佐藤梨夏,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
14,,丹野瑞希,4,■,■,■,■,,44,13,2,29.5,3.25,0,0,0,-,0,-,14,1,0,6,17.9,4,0.0,1.0,12.5,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
15,,浅川希,4,■,■,■,■,,50,12,6,24.0,3.00,1,1,0,100.0,0,-,8,0,1,1,0.0,61,21.0,22.0,52.5,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
16,,江川優貴,4,■,■,■,■,,39,10,6,25.6,2.50,7,1,0,14.3,2,0.50,13,0,3,2,-1.9,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
17,,柳沢紫子,4,■,■,■,■,,23,3,2,13.0,0.75,0,0,0,-,2,0.50,10,0,3,6,7.5,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,小林準,1,3,4,Lose,91,Home
1,,熊本比奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
5,,菅井美貴,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,0,-,23,0,0,6,6.5,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
6,,柴小屋志織,4,■,■,■,■,,21,12,1,57.1,3.00,2,0,0,0.0,1,0.25,15,0,0,6,10.0,1,0.0,1.0,50.0,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
7,L,徳田亜留美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,5.0,3.0,43.3,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
8,,菅原麻衣,4,■,■,■,■,,23,9,2,39.1,2.25,2,2,0,100.0,0,-,17,1,3,2,4.4,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
10,,多田遥,4,■,■,■,■,,45,21,4,46.7,5.25,6,4,0,66.7,0,-,16,0,1,8,10.9,20,6.0,7.0,47.5,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
11,,加藤彩夏,4,■,■,■,■,,26,7,1,26.9,1.75,0,0,0,-,0,-,10,0,0,2,5.0,13,4.0,3.0,42.3,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
13,,高橋美桜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
15,,小松沙季,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
18,,春田詩織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
20,,澁谷美妃,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,1,1.0,0.0,100.0,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
21,,水上真悠子,4,□,■,■,■,,36,14,4,38.9,3.50,0,0,0,-,0,-,11,0,0,3,6.8,9,1.0,4.0,33.3,810,2017-11-18,2017,11,18,,酒田市国体記念体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,相田好美,3,1,4,Win,91,Away
1,,熊本比奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
5,,菅井美貴,3,■,■,■,,,3,1,0,33.3,0.33,1,0,0,0.0,1,0.33,20,0,0,11,13.8,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
6,,柴小屋志織,3,■,■,■,,,14,8,1,57.1,2.67,1,0,1,0.0,1,0.33,12,0,1,3,4.2,2,1.0,0.0,50.0,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
7,L,徳田亜留美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,4.0,5.0,38.2,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
8,,菅原麻衣,3,■,■,■,,,28,14,1,50.0,4.67,6,3,0,50.0,0,-,10,1,1,4,17.5,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
10,,多田遥,3,■,■,■,,,37,15,1,40.5,5.00,6,0,0,0.0,2,0.67,10,1,0,3,17.5,7,1.0,3.0,35.7,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
11,,加藤彩夏,3,■,■,■,,,14,1,2,7.1,0.33,0,0,0,-,0,-,11,3,0,4,36.4,14,4.0,3.0,39.3,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
13,,高橋美桜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
15,,小松沙季,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
18,,春田詩織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
20,,澁谷美妃,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0.0,0.0,0.0,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
21,,水上真悠子,3,■,■,■,,,31,8,3,25.8,2.67,0,0,0,-,1,0.33,10,1,0,4,20.0,7,4.0,2.0,71.4,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,ブレス浜松,大阪スーペリアーズ,藤原道生,相田好美,3,0,3,Win,63,Home
1,,原まなみ,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,大阪スーペリアーズ,ブレス浜松,廣田卓三,邵師,0,3,3,Lose,63,Away
3,,矢口紗友美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,5,0.0,1.0,10.0,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,大阪スーペリアーズ,ブレス浜松,廣田卓三,邵師,0,3,3,Lose,63,Away
5,L,寺田遥,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,6.0,3.0,50.0,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,大阪スーペリアーズ,ブレス浜松,廣田卓三,邵師,0,3,3,Lose,63,Away
6,L,松村美穂,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,2.0,0.0,25.0,811,2017-11-19,2017,11,19,,酒田市国体記念体育館,大阪スーペリアーズ,ブレス浜松,廣田卓三,邵師,0,3,3,Lose,63,Away
