No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
5,,森田紫,4,■,■,■,■,,30,10,3,33.3,2.50,0,0,0,-,1,0.25,13,0,1,3,3.8,1,1.0,0.0,100.0,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
6,,君島彩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
8,,森田実夢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
9,,岡村真衣,4,■,■,■,■,,5,1,0,20.0,0.25,0,0,0,-,0,-,13,0,0,2,3.8,0,0.0,0.0,-,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
11,,関根友香,4,■,■,■,■,,19,7,2,36.8,1.75,0,0,0,-,0,-,11,0,2,3,2.3,1,0.0,1.0,50.0,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
12,,吉田奈未,4,■,■,■,■,,29,10,2,34.5,2.50,2,0,1,0.0,0,-,12,1,1,8,22.9,35,12.0,13.0,52.9,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
14,L,鶴ヶ崎佳寿葉,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,12.0,1.0,78.1,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
15,,中島優花,1,,,,□,,4,3,0,75.0,3.00,0,0,0,-,0,-,1,0,0,1,25.0,1,0.0,1.0,50.0,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
16,,名原寧音,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
19,,鶴田佳菜,4,■,■,■,■,,33,10,2,30.3,2.50,0,0,0,-,1,0.25,15,0,0,6,10.0,6,1.0,3.0,41.7,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
21,,松原南,1,,□,,,,5,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,738,2021-11-27,2021,11,27,長野県,松本市総合体育館,千葉エンゼルクロス,ルートインホテルズブリリアントアリーズ,豆田憲昭,荒木優,1,3,4,Lose,75,97,93,12:00,13:42,720,小林朝実,水間絵美,北原良太,樋口裕晃,Away
3,L,水谷真友,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,10.0,5.0,65.8,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
5,,高橋愛未,4,■,■,■,■,,33,10,2,30.3,2.50,4,1,1,25.0,0,-,16,1,0,4,12.5,38,19.0,8.0,60.5,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
7,,山口真季,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
9,,野上菜月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
10,,野嶋華鈴,1,■,,,,,9,2,2,22.2,2.00,0,0,0,-,0,-,1,0,0,0,0.0,3,0.0,2.0,33.3,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
11,,平原果歩,1,,,,□,,7,4,0,57.1,4.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
13,,田中美紅,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
14,,村山美佳,4,■,■,■,■,,43,13,2,30.2,3.25,9,1,2,11.1,3,0.75,10,1,2,2,10.0,1,0.0,1.0,50.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
15,,平野七菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
16,,横田実穂,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,1,0.25,20,2,1,5,15.0,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
17,,小茂田夏海,4,■,■,■,■,,21,9,1,42.9,2.25,0,0,0,-,3,0.75,19,2,0,2,13.2,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
18,,岩本周加,4,■,■,■,■,,18,5,1,27.8,1.25,0,0,0,-,3,0.75,19,0,1,4,3.9,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
19,,富澤結花,4,□,■,■,■,,24,8,1,33.3,2.00,2,0,1,0.0,2,0.50,10,0,0,2,5.0,12,4.0,5.0,54.2,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home
2,,大西真咲,4,■,■,■,■,,44,10,2,22.7,2.50,0,0,0,-,0,-,12,0,1,3,4.2,26,16.0,5.0,71.2,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
3,,宮澤千陽,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
4,,増田美久,4,■,■,■,■,,25,7,4,28.0,1.75,0,0,0,-,2,0.50,10,0,1,1,0.0,1,0.0,0.0,0.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
6,,川瀬ちあき,4,■,■,■,■,,33,11,2,33.3,2.75,1,0,0,0.0,1,0.25,10,0,1,2,2.5,25,10.0,7.0,54.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
7,,坂口莉乃,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,15,0,3,2,-1.7,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
10,,山内佑里子,4,□,□,□,□,,11,2,1,18.2,0.50,0,0,0,-,0,-,4,2,0,1,56.2,3,1.0,1.0,50.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
11,,松永海夢,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
12,,駒田愛実,4,■,■,■,■,,27,8,2,29.6,2.00,0,0,0,-,1,0.25,15,1,2,3,8.3,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
13,,足袋井愉環,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
17,L,土岡真央,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,7.0,1.0,83.3,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
18,,濱田彩佳,4,■,■,■,■,,58,17,1,29.3,4.25,0,0,0,-,0,-,15,0,0,4,6.7,24,8.0,8.0,50.0,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away
1,,オケケアルメソマチ,3,■,■,□,,,14,3,1,21.4,1.00,0,0,0,-,5,1.67,4,0,0,0,0.0,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
2,,前田美紅,3,□,□,■,,,26,8,0,30.8,2.67,3,1,0,33.3,0,-,12,2,2,4,20.8,18,6.0,6.0,50.0,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
3,,木村友里,3,■,■,■,,,38,9,1,23.7,3.00,2,2,0,100.0,0,-,11,1,0,2,13.6,19,7.0,7.0,55.3,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
4,,菅原里奈,3,■,■,■,,,11,1,0,9.1,0.33,0,0,0,-,3,1.00,4,0,0,0,0.0,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
5,,投野ひかる,3,■,■,□,,,0,0,0,-,-,0,0,0,-,1,0.33,10,0,1,2,2.5,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
6,,宮本菜月,1,□,,,,,7,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
7,,伊藤摩耶,3,■,■,■,,,26,8,3,30.8,2.67,0,0,0,-,1,0.33,14,1,0,5,16.1,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
9,,草島華穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
10,,柳沢紫子,2,,□,■,,,14,7,0,50.0,3.50,3,1,0,33.3,1,0.50,6,1,0,2,25.0,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
11,,尾花佳甫,2,,□,□,,,6,3,0,50.0,1.50,0,0,0,-,0,-,9,0,0,3,8.3,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
12,,石盛めるも,3,□,□,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
13,,原田栞里,2,■,■,,,,16,3,1,18.8,1.50,0,0,0,-,0,-,2,0,0,1,12.5,9,2.0,3.0,38.9,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
14,L,長尾のどか,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
15,L,溝口由利香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,5.0,4.0,38.9,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home
3,,川口美久,3,■,■,■,,,41,10,1,24.4,3.33,3,0,1,0.0,2,0.67,8,0,0,1,3.1,3,2.0,0.0,66.7,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
5,,佐木田彩夏,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
7,,萩原透海,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,9,0,0,5,13.9,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
8,,林美鈴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
9,L,河合桃香,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
10,,和多千里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
11,L,中條菜津紀,1,,,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
12,,入江彩水,3,■,■,■,,,20,7,1,35.0,2.33,0,0,0,-,0,-,22,0,2,7,5.7,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
13,,七條彩乃,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0.0,0.0,-,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
14,,大谷芽衣,3,■,■,■,,,20,4,4,20.0,1.33,0,0,0,-,0,-,13,2,0,2,19.2,45,20.0,12.0,57.8,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
15,,白岩蘭奈,3,■,■,■,,,56,18,5,32.1,6.00,6,1,0,16.7,4,1.33,9,0,3,3,0.0,18,5.0,6.0,44.4,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away
